id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
1510557,Unique private room and bathroom in Brownstone,52486343880,unconfirmed,Cunningham,Manhattan,Harlem,40.81169,-73.94355,United States,US,FALSE,flexible,Private room,2018,$188 ,$38 ,2,77,7/1/2019,0.88,,2,303,No Smoking.  No Pets.,
1511109,TIMES SQUARE HOUSE!,40538094811,unconfirmed,Williams,Manhattan,Hell's Kitchen,40.75782,-73.99349,United States,US,TRUE,flexible,Private room,2016,$481 ,$96 ,5,110,5/26/2019,1.27,4,2,393,"1.  Check-in time is after 3 p.m. and check-out time is before 11 a.m.    2.  DO NOT TAKE KEYS WITH YOU! On the Departure Date, the keys shall be left on the kitchen counter.  The door to the Property MUST BE LOCKED BEHIND YOU using the key from the lockbox located inside the drawer to the foyer table.  The front door to the building can simply be closed behind you. 3. This is a NON SMOKING property. The smell of smoke in the property, including the common areas of the building, will result in loss of security deposit. 4. A Security Deposit of $250 is required for stays of less than one month.  For monthly stays a Security Deposit of $750 is required. The Security Deposit is fully refundable within 48 hours of departure, provided the following provisions are met:  a.    No damage is done to home or its contents, beyond normal wear and tear.  b.    No charges are incurred due to contraband, pets of Guest, or collection of rents or services rendered during the stay or any other act or om",
1511661,Beautiful Room in a Beautiful New NYC Apartment,58156347387,unconfirmed,Edwards,Manhattan,Harlem,40.83177,-73.95,United States,US,TRUE,strict,Private room,2003,$983 ,$197 ,1,56,7/16/2018,0.64,5,1,425,NO Smoking,
1512214,Best West Village/Meatpacking Space,83984527251,unconfirmed,Gray,Manhattan,West Village,40.73104,-74.00879,United States,US,FALSE,strict,Private room,2005,$759 ,$152 ,1,7,3/2/2022,0.08,3,1,321,,
1512766,21 day Chelsea Apartment rental,10876728736,unconfirmed,Owens,Manhattan,Flatiron District,,,United States,US,FALSE,strict,Private room,2020,$623 ,$125 ,21,0,,,2,1,104,,
1513318,"Heavy Sun, Quiet, Arty 1 Bedroom",7889234083,unconfirmed,Johnston,Brooklyn,Sunset Park,40.64372,-74.02066,United States,US,FALSE,flexible,Entire home/apt,2007,"$1,167 ",$233 ,18,19,7/13/2016,0.22,1,1,155,"No smoking in apartment, foyer,  or outside building.  No parties. No pets. Quiet and respectful of our neighbors.  ",
1513870,Cosy apartment in West Village,50833390412,unconfirmed,Kelly,Manhattan,Greenwich Village,40.72886,-74.00013,United States,US,TRUE,moderate,Private room,2011,$166 ,$33 ,3,7,5/31/2015,0.09,2,1,392,A few items to keep costs low and accommodations comfortable: • Only guests included in the booking are allowed in the apartment.  • No smoking in/near the apartment. • No shoes in the apartment. Slippers are provided. • Clean up after yourself and leave the apartment as you found it. • Be mindful of neighbors and other guests.  • Turn off the lights when you're not in the room.  • Tell me how I can help you enjoy your stay!,
1514423,Spacious Lower East Side Apt in NYC,93281638828,verified,Ferguson,Manhattan,Lower East Side,40.71868,-73.99017,United States,US,FALSE,strict,Entire home/apt,2011,$461 ,$92 ,1,53,10/28/2014,0.6,1,1,149,"No smoking. No pets, please.",
1514975,ARTY 2 BED EAST VILLAGE GEM,45272382086,verified,Carroll,Manhattan,East Village,40.72143,-73.98117,United States,US,FALSE,moderate,Entire home/apt,2003,$944 ,$189 ,3,265,6/24/2019,2.99,1,2,15,,
1515527,Williamsburg Loft: Amazing Sublet,96687629963,unconfirmed,Cooper,Brooklyn,Williamsburg,40.71682,-73.96369,United States,US,TRUE,moderate,Private room,2016,$461 ,$92 ,5,0,,,1,1,374,"Hello! We look forward to having you. Have a great time! House Rules and Information  Greetings! We like to think of all of our guests as friends and hope that you will treat our apartment as you would treat yours, not as one might treat a hotel room.   There is NO SMOKING allowed in the apartment at any time.  Damages: if you notice any damage when you arrive, please report it to our office so we are aware of it and don’t assume it happened during your stay.  Laundry: there is a European style washer/dryer combo unit in the apartment. The manual is located on the left side wall in the closet. This is a high efficiency energy efficient unit. HE laundry detergent only is to be used. Be advised that wash/dry cycles take a considerable amount of time. Bath: there is a hair dryer in the bathroom for guest use. Linens: When you are done with your towels, please put them in the laundry basket in the bedroom. It would be great if you can take the sheets you have slept on and put them in the b",
1516080,Artist 2BR in Park Slope w/backyard,29237498173,verified,Douglas,Brooklyn,Park Slope,40.67725,-73.9821,United States,US,FALSE,flexible,Entire home/apt,,$460 ,$92 ,30,8,1/2/2018,0.1,2,1,106,"There is no smoking in any of the house rooms.    Single guests are preferred, but exceptions are made to accommodate 2 people if needed.  The Office Room will only accommodate 1 person.   Every effort is made to insure guest privacy, and quiet, especially during late evening hours.",
1516632,Spacious 2BR near Botanic Garden,38007538973,verified,Rogers,Brooklyn,Crown Heights,40.66888,-73.95292,United States,US,FALSE,strict,Entire home/apt,,"$1,094 ",$219 ,14,46,6/19/2018,0.52,1,1,362,,
1517184,Gorgeous brownstone next to park!,86139346160,unconfirmed,Montgomery,Brooklyn,Park Slope,40.67188,-73.97533,United States,US,FALSE,flexible,Entire home/apt,,$664 ,$133 ,5,6,11/4/2018,0.08,1,1,91,"House Rules The house rules are an important part of staying in this condo.  You will be sharing a living space with other guests and a high level of consideration, respect, communication and tolerance is expected from you.  They are meant to make your stay more pleasant, to prevent conflicts and to protect the property of any damage.  If you feel there is something that needs to be addressed and that is not covered in these rules, please make sure you communicate that to the host. 1.  Toilet · The toilettes can only be used with toilet paper provided.  Any other material disposed of will cause the plumbing system to back up and create drainage problems.  No tissues, cotton balls, tampons, Q-tips cotton swabs or any kind of sanitary products are allowed down the toilets.  · Any plumbing work due to clogged toilets will be charged to the guests. 2. Noise and Quiet Hours · Quiet hours are from 10pm until 7am.  During quiet hours radios and stereos may be played at a level not to be heard",
1517737,Exquisite Spacious Studio in Midtown,12847595036,unconfirmed,Murray,Manhattan,Chelsea,40.74964,-73.99158,United States,US,FALSE,flexible,Entire home/apt,,$383 ,$77 ,4,75,7/1/2019,0.86,2,1,423,Kindness and courtesy appreciated. Non-dishwasher safe: pots & pans knives Water filter in the refrigerator Recycling placed between kitchen counter and living room next to the counter,
1518289,COMFORTABLE LARGE ROOM,82289812933,unconfirmed,Taylor,Brooklyn,Prospect-Lefferts Gardens,40.65846,-73.95057,United States,US,FALSE,moderate,Private room,,$370 ,$74 ,5,11,6/23/2019,0.13,3,3,85,Please respect the residents at the building by keeping noise down and absolutely no smoking.  Thank you.,
1518841,Cute Private room in Upper East Side #14,75844192690,verified,Hamilton,Manhattan,Upper East Side,40.78164,-73.94717,United States,US,TRUE,flexible,Private room,,$741 ,$148 ,3,5,6/29/2019,1.47,4,9,107,,
1519393,Lower East Side 1bedroom apt in NYC,94966340369,unconfirmed,Ryan,Manhattan,Chinatown,40.71515,-73.99029,United States,US,TRUE,moderate,Entire home/apt,2020,$861 ,$172 ,3,132,6/23/2019,1.49,3,1,32,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
1519946,Large Beautiful East Village 1-Bdrm,78831226017,unconfirmed,Parker,Manhattan,East Village,40.72986,-73.97913,United States,US,FALSE,strict,Entire home/apt,2015,$170 ,$34 ,6,41,6/7/2019,0.47,2,1,319,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
1520498,Big room near Prospect Park! NY!,54327375522,verified,Williams,Brooklyn,Prospect-Lefferts Gardens,40.66039,-73.95937,United States,US,TRUE,moderate,Private room,2017,$752 ,$150 ,7,34,4/7/2019,0.39,2,1,65,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
1521050,It's so easy to get to EVERYthing!,95707157852,verified,Morrison,Brooklyn,Crown Heights,40.66898,-73.9571,United States,US,FALSE,strict,Entire home/apt,2020,$524 ,$105 ,3,34,6/9/2014,0.39,3,1,362,No smoking and NO extra quests,
1521603,Manhattan -  Best Location in Midtown,14809668714,verified,Williams,Manhattan,Midtown,40.75407,-73.96713,United States,US,FALSE,moderate,Entire home/apt,2012,$966 ,$193 ,7,27,3/1/2019,0.31,2,1,278,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
1522155,Sunny private room right off L train,56219430926,unconfirmed,Riley,Brooklyn,Williamsburg,40.70712,-73.94013,United States,US,TRUE,strict,Private room,2013,$125 ,$25 ,4,30,4/13/2019,0.34,4,1,331,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
1522707,Beautiful Room in Manhattan Loft,66254963260,verified,Howard,Manhattan,Midtown,40.74553,-73.98943,United States,US,FALSE,strict,Private room,2015,$613 ,$123 ,3,214,6/2/2019,2.45,4,2,309,*No additional guest are to stay/visit besides pre-approved guests.  *Please do not drink my wine.,
